Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles
2017-04-29,"Portsmouth, NH",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.wcax.com/story/35283899/northern-new-englanders-march-for-climate-justice,1
2017-04-29,"Williamsburg, VA",20,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.vagazette.com/news/-local-climate-march-draws-crowd-20170429-story.html,1
2017-04-29,"Savannah, GA",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://wsav.com/2017/04/29/climate-march-held-in-savannah/,1
2017-04-29,"Pottstown, PA",100,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.pottsmerc.com/general-news/20170429/activists-march-through-pottstown-for-environmental-awareness,2
2017-04-29,"Staten Island, NY",100,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.silive.com/news/2017/04/hundreds_marched_the_fdr_board.html,1
2017-04-29,"Queens, NY",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.huffingtonpost.com/entry/nyc-climate-march_us_5904de19e4b02655f83ddd42?clc&ncid=inblnkushpmg00000009,1
2017-04-29,"Winona, MN",200,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.winonadailynews.com/lifestyles/neighbors/a-sustainable-future/article_b9ffba55-6667-5319-916e-58619d2e9e73.html,1
2017-04-29,"Friday Harbor, WA",300,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://sanjuanislander.com/news-articles/environment-science-whales/environment/24710/climate-mobilization-march-flows-through-friday-harbor,1
2017-04-29,"Knoxville, TN",350,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.knoxnews.com/story/news/local/2017/04/29/hundreds-join-knoxville-climate-march/100936678/,1
2017-04-29,"Keene, NH",600,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.sentinelsource.com/news/local/climate-activists-march-on-central-keene/article_614052f9-8c42-51fe-ba82-560c6107028c.html,1
2017-04-29,"Port Angeles, WA",400,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.peninsuladailynews.com/news/peninsula-wide-climate-march-draws-more-than-400/,2
2017-04-29,"Port Jervis, NY",150,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.midhudsonnews.com/News/2017/April/30/PJ_ClimareMarch-30Apr17.htm,1
2017-04-29,"Waikiki, HI",100,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://khon2.com/2017/04/29/hundred-march-for-climate-justice-in-waikiki/,1
2017-04-29,"Memphis, TN",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.localmemphis.com/news/local-news/climate-change-march-aims-to-raise-awareness/702143251,1
2017-04-29,"Marquette, MI",300,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.uppermichiganssource.com/content/news/Climate-Change-enthusiasts-rally-in-Marquette-420829643.html,1
2017-04-29,"Lincoln, NE",350,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.omaha.com/news/nebraska/hundreds-gather-in-lincoln-for-people-s-climate-movement-march/article_62566122-2d0d-11e7-86df-bf4b7d6a13ae.html,4
2017-04-29,"Poughkeepsie, NY",3000,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.dailyfreeman.com/general-news/20170430/thousands-participate-in-climate-march-across-walkway-over-the-hudson,1
2017-04-29,"Columbia, MO",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.columbiatribune.com/news/20170429/columbia-groups-rally-in-solidarity-with-climate-march,1
2017-04-29,"Santa Rosa, CA",1000,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.pressdemocrat.com/news/6927306-181/demonstrators-march-in-santa-rosa,1
2017-04-29,"Davenport, IA",300,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.qconline.com/news/local/quad-cities-environmental-group-hosts-climate-change-rally/article_bb2f2639-dc62-5454-8bc6-c9a0f3d02c35.html,1
2017-04-29,"Huntington, WV",150,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.herald-dispatch.com/news/local-national-marches-protest-environmental-policies/article_5e15a902-c8e8-5389-ab2b-98e9b2186227.html,1
2017-04-29,"Huntington Park, Spokane, WA",,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.kxly.com/news/local-news/several-rallies-marches-fill-spokane-1/470698395,1
2017-04-29,"Selinsgrove, PA",45,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.dailyitem.com/news/local_news/climate-change-worries-protesters/article_faea9717-29d2-5dd2-9e70-3ba133af1cf6.html,1
2017-04-29,"Rockport, MA",97,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.gloucestertimes.com/news/local_news/almost-march-for-climate/article_08fbe117-7cd8-55ea-b902-b9b2f8996409.html,2
2017-04-29,"Langley, WA",400,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.southwhidbeyrecord.com/news/hundreds-participate-in-climate-march-through-streets-of-langley/,1
2017-04-29,"Hood River, OR",200,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.hoodrivernews.com/news/2017/may/03/climate-rally-march-hits-downtown-hood-river/,1
2017-04-29,"Syracuse, NY",500,Environment (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.syracuse.com/politics/index.ssf/2017/04/2_rallies_in_syracuse_draw_hundreds_trumps_first_100_days_peoples_climate_march.html,1
2017-04-29,"Farm Show Complex, Harrisburg, PA",200,Executive (Counter Protest),Executive; Against 45th president; Counter protest,Yes,https://www.washingtonpost.com/news/post-politics/wp/2017/04/29/protesters-to-hold-opposition-march-as-president-trump-hosts-100-day-rally/,2
2017-04-29,"Portland, OR",,Executive (Counter Protest),Executive; Against 45th president; Counter protest,Yes,http://www.oregonlive.com/portland/index.ssf/2017/04/march_for_free_speech_and_counter_protest_82nd_avenue_portland.html,2
2017-04-29,"Scranton, PA",10,Executive,Executive; Against 45th president,Yes,http://thetimes-tribune.com/news/activists-target-trump-s-use-of-military-call-for-ethics-reforms-at-separate-scranton-rallies-1.2187180,1
2017-04-29,"Media, PA",36,Executive,Executive; Against 45th president,Yes,http://www.delcotimes.com/general-news/20170429/protesters-rally-at-courthouse-in-media-to-keep-heat-on-meehan-mark-trumps-first-100-days,1
2017-04-29,"Delaware County, PA",36,Executive,Executive; Against 45th president,Yes,http://www.delcotimes.com/general-news/20170429/protesters-rally-at-courthouse-in-media-to-keep-heat-on-meehan-mark-trumps-first-100-days,1
2017-04-29,"Harrisburg, PA",7000,Executive,Executive; For 45th president,No,http://www.delawareonline.com/story/news/2017/04/29/trump-100-days-harrisburg/101073738/,2
2017-04-29,"Syracuse, NY",50,Executive,Executive; For 45th president,No,http://www.syracuse.com/politics/index.ssf/2017/04/2_rallies_in_syracuse_draw_hundreds_trumps_first_100_days_peoples_climate_march.html,1
2017-04-29,"El Paso, TX",,Immigration (Sexual and Domestic Violence),Immigration; Against sexual/domestic violence,Yes,http://www.elpasoproud.com/news/anti-violence-advocates-display-quilts-in-protest-of-trump/701964212,1
2017-04-29,"Calexico, CA",,Immigration,Immigration; For DACA,Yes,http://www.ivpressonline.com/news/local/black-lives-matter-rally-in-support-of-daca-deportee/article_99ff02ee-2d69-11e7-b64d-975377bfe317.html,1
2017-04-29,"Yakima, WA",100,Racial Injustice,Civil Rights; For racial justice,Yes,http://www.yakimaherald.com/news/local/yakima-crowd-stands-against-racism-at-franklin-park-rally/article_93ef6e2c-2d5d-11e7-869c-6b45d8e37624.html,1
2017-04-29,"Northfield, MN",100,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.mprnews.org/story/2017/04/30/students-protest-racist-threats-at-st-olaf-plan-campus-boycott,1
2017-04-29,"New Orleans, LA",,Racial Injustice (Confederate Symbol),Civil Rights; For Confederate symbol,No,http://www.nola.com/jazzfest/index.ssf/2017/04/monument_protest_banner_flies.html,2
2017-04-29,"Los Angeles, CA",200,Racial Injustice (LA Riots),Civil Rights; For racial justice,No,http://www.dailynews.com/general-news/20170429/south-la-rally-march-mark-25-years-since-la-riots-rocked-the-nation,1
2017-04-29,"New Orleans, LA",20,Racial Injustice (Confederate Symbol),Civil Rights; For Confederate symbol,No,http://www.nola.com/politics/index.ssf/2017/04/confederate_monument_protest_j.html#incart_gallery,1
2017-04-29,"Tulsa, OK",50,Other (People's Climate March),Environment; Against climate change; People's Climate March,Yes,http://www.tulsaworld.com/homepagelatest/rain-logged-protesters-rally-in-tulsa-for-environmental-protections-policies/article_a5f11ee8-96f3-559c-a12e-af8239e1c6e1.html,1
2017-04-29,"Pikeville, KY",200,Other (Alt-Right/Neo-Nazis),Civil Rights; For racial justice; Against white supremacy; Counter protest,Yes,http://www.kentucky.com/news/state/article147594424.html,3
2017-04-29,"Pikeville, KY",125,Other (White Supremacists),Civil Rights; For white supremacy,No,http://www.kentucky.com/news/state/article147594424.html,4
2017-04-29,"Stamford, CT",,Other (Walk a Mile in Her Shoes),Other; Against sexual/domestic violence,Yes,http://www.stamfordadvocate.com/seen/slideshow/SEEN-Fairfield-Walk-a-Mile-in-Her-Shoes-2017-144542.php,1
2017-04-29,"Sierra Vista, AZ",20,Other (Anti-Corruption),Other; Against corruption,No,http://www.svherald.com/news/anti-corruption-group-holds-rally-in-sierra-vista-continues-efforts/article_01072d18-32ce-11e7-8a98-a3643fb6d576.html,1
2017-04-29,"Manatee, FL",100,Other (Land Development),Other; Against development,No,http://www.bradenton.com/news/local/article147621349.html,1
2017-04-29,"Concord, NH",150,Other (Federal Overreach),Other; Against government overreach,No,http://www.unionleader.com//Supporters-of-rancher-ally-DeLemus-rally-in-Concord,1
2017-04-30,"Hagerstown, MD",100,Environment,Environment; Against climate change,Yes,http://www.heraldmailmedia.com/news/local/about-participate-in-hagerstown-climate-march/article_25e44cf2-39d5-5ab6-9af4-9fca3d23e47e.html,1
2017-04-30,"Phoenix, AZ",100,Immigration,Immigration; For compassionate immigration; Families,Yes,http://www.azcentral.com/story/news/local/arizona/2017/04/30/phoenix-march-vigil-rally-planned-national-day-action/101132862/,1
2017-04-30,"Napa, CA",200,Immigration,Immigration; For compassionate immigration,Yes,http://napavalleyregister.com/news/local/napa-march-downtown-in-support-of-immigrants/article_3ae94ec8-9fc1-5615-bf79-a71d9248c99b.html,1
2017-04-30,"San Ysidro, CA",100,Immigration,Immigration; For compassionate immigration,Yes,http://www.sandiegouniontribune.com/news/immigration/sd-me-border-rally-20180429-story.html,9
2017-04-30,"San Luis Obispo, CA",,Other (Sexual and Domestic Violence),Other; Against sexual/domestic violence,Yes,http://www.sanluisobispo.com/news/local/article147676694.html,1
2017-04-30,"Grandville, MI",75,Other (Animal Welfare),Other; For animal welfare,No,http://www.mlive.com/news/grand-rapids/index.ssf/2017/04/75_people_protest_outside_bark.html,1
2017-05-01,"The Dalles, OR",,Immigration,Immigration; For compassionate immigration,Yes,https://www.thedalleschronicle.com/daily-jail-protest-finished/article_810f6ad6-7be0-11e9-b9f0-cfb6191c86f9.html,1
2017-05-01,"New Orleans, LA",,Civil Rights,Civil Rights; Against Confederate symbol,Yes,http://www.wdsu.com/article/police-guard-monument-after-protesters-clash-overnight-volunteers-clean-vandalized-monument/9595919,1
2017-05-01,"Los Angeles, CA",50,Executive (March for America),Executive; For 45th president,No,http://www.sbsun.com/general-news/20170501/1-arrested-at-march-for-america-in-la-as-counter-protesters-crash-pro-trump-rally,2
2017-05-01,"San Diego, CA",10,Executive,Executive; For 45th president,No,http://www.sandiegouniontribune.com/news/education/sd-me-may-day-20170428-story.html,1
2017-05-01,"Westlake Park, Seattle, WA",,Executive,Executive; For 45th president,No,http://www.seattletimes.com/seattle-news/live-updates-from-may-day-in-seattle-thousands-expected-for-marches-rallies-in-seattle/,1
2017-05-01,"South Bend, IN",50,Immigration (Day Without Immigrants),Immigration; For compassionate immigration; Day Without Immigrants,Yes,http://www.southbendtribune.com/news/local/south-bend-rally-urges-respect-for-immigrant-workers/article_846aa6c0-00cb-5e23-86e8-c5dc8e2b6de8.html,1
2017-05-01,"Allentown, PA",50,Immigration (Day Without Immigrants),Immigration; For compassionate immigration; Day Without Immigrants,Yes,http://www.mcall.com/news/local/allentown/mc-pictures-allentown-immigrant-workers-rally-20170501-photogallery.html,1
2017-05-01,"Chicago, IL",200,Immigration (Day Without Immigrants),Immigration; For compassionate immigration; Day Without Immigrants,Yes,http://www.chicagotribune.com/news/local/breaking/ct-chicago-may-day-met-20170501-story.html,1
2017-05-01,"Oakland, CA",1000,Immigration (Day Without Immigrants),Immigration; For compassionate immigration; Day Without Immigrants,Yes,http://theparisnews.com/news/state/image_ee4d4c4a-74fe-5c09-b81d-0d1b02fde3f9.html/?mode=gallery,1
2017-05-01,"Shemanski Park, Portland, OR",1000,Immigration (May Day),Immigration; For compassionate immigration; For worker rights; May Day,Yes,http://portlandtribune.com/pt/9-news/356990-236959-protesters-rioting-mars-may-day-rally,6
2017-05-01,"MacArthur Park, Los Angeles, CA",30000,Immigration (May Day),Immigration; For compassionate immigration; For worker rights; May Day,Yes,http://www.dailynews.com/general-news/20170501/may-day-march-draws-30000-to-downtown-la-in-call-to-resist-trump,2
